,id_dest,id_source,doc_type,dest_title,source_title,dest_path,source_arxiv_url,match_type,matched_info,matched_text
197,26961,1511.06434,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Unsupervised Representation Learning with Deep Convolutional Generative
  Adversarial Networks",26961.txt,http://arxiv.org/abs/1511.06434,by_arxiv_id,1511.06434,"r in particular focused on Generative 
Adversarial Networks (GANs). Ian J. Goodfellow et al., Generative 
Adversarial Networks, Cornell U. (June 10, 2014), https://arxiv.org/
abs/1406.2661. GANs consist of a generator neural network and a 
discriminator neural network that are pitted against one another in order 
to anonymize data. Alec Radford et al., Unsupervised Representation 
Learning with Deep Convolutional Generative Adversarial Networks, 
Cornell U. (Jan. 7, 2016), https://arxiv.org/abs/1511.06434; Tim Salimans 
et al., Improved Techniques for Training GANs, Cornell U. (June 10, 2016), 
https://arxiv.org/abs/1606.03498. The generator is tasked with creating 
data instances and the discriminator tries to determine whether the new 
data instance is generated data or real data from the training dataset. 
Using GANs, an agency may be able to generate and release synthetic data.
60 Gov’t Accountability Office, GAO-18-544, Tax Fraud and Noncompliance 
5 (2018). The RRP system ingests a wide ra"
198,26961,1511.06434,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Unsupervised Representation Learning with Deep Convolutional Generative
  Adversarial Networks",26961.txt,http://arxiv.org/abs/1511.06434,by_arxiv_id,1511.06434," neural network 
against a discriminator neural network. The generator creates data 
instances and the discriminator determines whether the new data 
instance represents real data from the training dataset. See Ian J. 
Goodfellow et al., Generative Adversarial Networks, Cornell U. (June 10, 
2014), https://arxiv.org/abs/1406.2661; Alec Radford et al., Unsupervised 
Representation Learning With Deep Convolutional Generative Adversarial 
Networks, Cornell U. (Nov. 19, 2015), https://arxiv.org/abs/1511.06434; 
Tim Salimans et al., Improved Techniques for Training GANs, Cornell U. 
(June 10, 2016), https://arxiv.org/abs/1606.03498.
27  J. Christopher Giancarlo, Keynote Address at FinTech Week, Georgetown 
Univ. Law Sch. (Nov. 7, 2018) (transcript available at https://www.cftc.
gov/PressRoom/SpeechesTestimony/opagiancarlo59).
28  See Cary Coglianese & David Lehr, Transparency and Algorithmic 
Governance, 71 Admin. L. Rev.  4 (2019) (“[D]evelopment of machine-
learning algorithms, especially for the k"
199,26961,1511.06434,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Unsupervised Representation Learning with Deep Convolutional Generative
  Adversarial Networks",26961.txt,http://arxiv.org/abs/1511.06434,by_title,unsupervisedrepresentationlearningwithdeepconvolutionalgenerativeadversarialnetworks,nstoneanotherinordertoanonymizedataalecradfordetalunsupervisedrepresentationlearningwithdeepconvolutionalgenerativeadversaria
200,26961,1602.04938,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"""Why Should I Trust You?"": Explaining the Predictions of Any Classifier",26961.txt,http://arxiv.org/abs/1602.04938,by_title,whyshoulditrustyouexplainingthepredictionsofanyclassifier,sdistillpub2018buildingblocksmarcotulioribeiroetalwhyshoulditrustyouexplainingthepredictionsofanyclassifierkdd16procs22ndacms
201,26961,1603.08507,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Generating Visual Explanations,26961.txt,http://arxiv.org/abs/1603.08507,by_title,generatingvisualexplanations,achinebasedtextualjustificationsseelahendricksetalgeneratingvisualexplanationseurconfoncomputervisionspringer2016at319chrisol
202,26961,1606.03498,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Improved Techniques for Training GANs,26961.txt,http://arxiv.org/abs/1606.03498,by_arxiv_id,1606.03498,"ks, Cornell U. (June 10, 2014), https://arxiv.org/
abs/1406.2661. GANs consist of a generator neural network and a 
discriminator neural network that are pitted against one another in order 
to anonymize data. Alec Radford et al., Unsupervised Representation 
Learning with Deep Convolutional Generative Adversarial Networks, 
Cornell U. (Jan. 7, 2016), https://arxiv.org/abs/1511.06434; Tim Salimans 
et al., Improved Techniques for Training GANs, Cornell U. (June 10, 2016), 
https://arxiv.org/abs/1606.03498. The generator is tasked with creating 
data instances and the discriminator tries to determine whether the new 
data instance is generated data or real data from the training dataset. 
Using GANs, an agency may be able to generate and release synthetic data.
60 Gov’t Accountability Office, GAO-18-544, Tax Fraud and Noncompliance 
5 (2018). The RRP system ingests a wide range of data, from taxpayer and 
employer filings to federal and state prison records, and it uses a mix of 
supervised and u"
203,26961,1606.03498,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Improved Techniques for Training GANs,26961.txt,http://arxiv.org/abs/1606.03498,by_arxiv_id,1606.03498,"nes whether the new data 
instance represents real data from the training dataset. See Ian J. 
Goodfellow et al., Generative Adversarial Networks, Cornell U. (June 10, 
2014), https://arxiv.org/abs/1406.2661; Alec Radford et al., Unsupervised 
Representation Learning With Deep Convolutional Generative Adversarial 
Networks, Cornell U. (Nov. 19, 2015), https://arxiv.org/abs/1511.06434; 
Tim Salimans et al., Improved Techniques for Training GANs, Cornell U. 
(June 10, 2016), https://arxiv.org/abs/1606.03498.
27  J. Christopher Giancarlo, Keynote Address at FinTech Week, Georgetown 
Univ. Law Sch. (Nov. 7, 2018) (transcript available at https://www.cftc.
gov/PressRoom/SpeechesTestimony/opagiancarlo59).
28  See Cary Coglianese & David Lehr, Transparency and Algorithmic 
Governance, 71 Admin. L. Rev.  4 (2019) (“[D]evelopment of machine-
learning algorithms, especially for the kinds of specialized applications 
to which they would be applied by government officials, is a challenging 
endeavor. . . . "
204,26961,1606.03498,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Improved Techniques for Training GANs,26961.txt,http://arxiv.org/abs/1606.03498,by_title,improvedtechniquesfortraininggans,lujan72016httpsarxivorgabs151106434timsalimansetalimprovedtechniquesfortrainingganscornellujune102016httpsarxivorgabs16060349
205,26961,1607.02533,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Adversarial examples in the physical world,26961.txt,http://arxiv.org/abs/1607.02533,by_arxiv_id,1607.02533,"e Biometric Pathway, supra note 15, at 2.
Test Summary Report, supra note 38, at 7.
See, e.g., Anirban Chakraborty et al., Adversarial Attacks and Defences: A 
Survey, Cornell U. (Sept. 28, 2018), https://arxiv.org/abs/1810.00069; 
Ian J. Goodfellow, Jonathon Shlens & Christian Szegedy, Explaining and 
Harnessing Adversarial Examples, ICLR ‘15 (Dec. 2014).
Alexey Kurakin, Ian Goodfellow & Samy Bengio, Adversarial Examples 
in the Physical World, Cornell U. (July 8, 2016), https://arxiv.org/
abs/1607.02533.
Evan Ackerman, Three Small Stickers in Intersection Can Cause Tesla 
Autopilot to Swerve into Wrong Lane, IEEE Spectrum (Apr. 1, 2019), 
https://spectrum.ieee.org/cars-that-think/transportation/self-
driving/three-small-stickers-on-road-can-steer-tesla-autopilot-into-
oncoming-lane.
86  Nicholas Carlini & David Wagner, Adversarial Examples Are Not Easily 
Detected: Bypassing Ten Detection Methods, Cornell U. (Nov. 1, 2017), 
https://arxiv.org/abs/1705.07263.
See, e.g., Aditi Raghunathan et al."
206,26961,1607.02533,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Adversarial examples in the physical world,26961.txt,http://arxiv.org/abs/1607.02533,by_title,adversarialexamplesinthephysicalworld,siclr15dec2014alexeykurakiniangoodfellowsamybengioadversarialexamplesinthephysicalworldcornellujuly82016httpsarxivorgabs16070
207,26961,1609.07236,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,On the (im)possibility of fairness,26961.txt,http://arxiv.org/abs/1609.07236,by_arxiv_id,1609.07236,"eff Larson, Surya Mattu & Lauren Kirchner, Machine Bias, 
ProPublica, May 23, 2016. 
87  Jeff Dastin, Amazon Scraps Secret AI Recruiting Tool that Showed Bias 
against Women, Reuters, Oct. 9, 2018. 
88  See Alexandra Chouldechova, Fair Prediction with Disparate Impact: A 
Study of Bias in Recidivism Prediction Instruments, 5 Big Data 153 (2017); 
Sorelle A. Friedler, Carlos Scheidegger & Suresh Venkatasubramanian, 
On the (Im)possibility of Fairness, Cornell Univ. (2016), https://arxiv.org/
abs/1609.07236.
89  Sandra G. Mayson, Bias In, Bias Out, 128 Yale L.J. 1-5 (2019, forthcoming); 
Sam Corbett-Davies & Sharad Goel, The Measure and Mismeasure of 
Fairness: A Critical Review of Fair Machine Learning, Cornell Univ. (2018), 
https://arxiv.org/abs/1808.00023.
90  Joy Boulamwini & Timnit Gebru, Gender Shades: Intersectional Accuracy 
Disparities in Commercial Gender Classification, 81 Proc. Machine 
Learning Res. 77 (2018).
91  U.S. Dep’t of the Treasury, Annual Privacy, Data Mining, and Section 
"
208,26961,1609.07236,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,On the (im)possibility of fairness,26961.txt,http://arxiv.org/abs/1609.07236,by_title,ontheimpossibilityoffairness,afriedlercarlosscheideggersureshvenkatasubramanianontheimpossibilityoffairnesscornelluniv2016httpsarxivorgabs16090723689sandr
209,26961,1610.07524,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Fair prediction with disparate impact: A study of bias in recidivism
  prediction instruments",26961.txt,http://arxiv.org/abs/1610.07524,by_title,fairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstruments,instwomenreutersoct9201888seealexandrachouldechovafairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstrume
210,26961,1702.08608,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Towards A Rigorous Science of Interpretable Machine Learning,26961.txt,http://arxiv.org/abs/1702.08608,by_arxiv_id,1702.08608,"itations of the Transparency Ideal 
and Its Application to Algorithmic Accountability, 20 New Media & Soc’y 
973, 980 (2018).
For recent reviews of this active research area, see Ashraf Abdul et al., 
Trends and Trajectories for Explainable, Accountable, and Intelligible 
Systems, An HCI Research Agenda, CHI Conf. Hum. Factors Computing 
Syss. Procs. (2018); Finale Doshi-Velez & Been Kim, Towards a Rigorous 
Science of Interpretable Machine Learning, Cornell Univ. (2017), https://
arxiv.org/abs/1702.08608. For visualization techniques and machine-
based textual justifications, see L. A. Hendricks et al., Generating Visual 
Explanations, Eur. Conf. on Computer Vision (Springer, 2016), at 3-19; 
Chris Olah et al., The Building Blocks of Interpretability, Distill (Mar. 6, 
2018), https://distill.pub/2018/building-blocks; Marco Tulio Ribeiro et 
al., “Why Should I Trust You?” Explaining the Predictions of Any Classifier, 
KDD ‘16 Procs. 22nd ACM SIGKDD Int’l Conf. Knowledge Discovery 
Data Mining (2"
211,26961,1702.08608,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Towards A Rigorous Science of Interpretable Machine Learning,26961.txt,http://arxiv.org/abs/1702.08608,by_title,towardsarigorousscienceofinterpretablemachinelearning,ctorscomputingsyssprocs2018finaledoshivelezbeenkimtowardsarigorousscienceofinterpretablemachinelearningcornelluniv2017httpsar
212,26961,1703.00056,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Fair prediction with disparate impact: A study of bias in recidivism
  prediction instruments",26961.txt,http://arxiv.org/abs/1703.00056,by_title,fairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstruments,instwomenreutersoct9201888seealexandrachouldechovafairpredictionwithdisparateimpactastudyofbiasinrecidivismpredictioninstrume
213,26961,1703.05320,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Legal Question Answering using Ranking SVM and Deep Convolutional Neural
  Network",26961.txt,http://arxiv.org/abs/1703.05320,by_title,legalquestionansweringusingrankingsvmanddeepconvolutionalneuralnetwork,mentedingooglestensorflowframework52consistingofaconvolutionalneuralnetworkthatappliesseveraltransformationstoaninputimagegen
214,26961,1705.07263,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Adversarial Examples Are Not Easily Detected: Bypassing Ten Detection
  Methods",26961.txt,http://arxiv.org/abs/1705.07263,by_arxiv_id,1705.07263,"uly 8, 2016), https://arxiv.org/
abs/1607.02533.
Evan Ackerman, Three Small Stickers in Intersection Can Cause Tesla 
Autopilot to Swerve into Wrong Lane, IEEE Spectrum (Apr. 1, 2019), 
https://spectrum.ieee.org/cars-that-think/transportation/self-
driving/three-small-stickers-on-road-can-steer-tesla-autopilot-into-
oncoming-lane.
86  Nicholas Carlini & David Wagner, Adversarial Examples Are Not Easily 
Detected: Bypassing Ten Detection Methods, Cornell U. (Nov. 1, 2017), 
https://arxiv.org/abs/1705.07263.
See, e.g., Aditi Raghunathan et al., Certified Defenses Against Adversarial 
Examples, Cornell U. (Jan. 29, 2018), https://arxiv.org/abs/1801.09344.
The VA can, for example, integrate facial recognition with its new 
VA.gov benefits portal. Adam Mazmanian, VA.gov Relaunches as Front 
Door to Benefits, Services, FCW (Nov. 12, 2018), https://fcw.com/
articles/2018/10/02/redesigned-va-site-sammie.aspx (“Mobile users 
won’t be able to use their fingerprint or facial recognition logins that are 
bu"
215,26961,1705.07263,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Adversarial Examples Are Not Easily Detected: Bypassing Ten Detection
  Methods",26961.txt,http://arxiv.org/abs/1705.07263,by_arxiv_id,1705.07263,"iles/2016/2016e09uspto.pdf (last visited Feb. 23, 2019).
149  As noted elsewhere in Part III, security researchers have proved capable 
of defeating complex systems in short timeframes, as exemplified by the 
strategic placement of stickers in the view of Tesla’s autopilot system 
causing the vehicle to unexpectedly change lanes. See Nicholas Carlini 
& David Wagner, Adversarial Examples Are Not Easily Detected: Bypassing 
Ten Detection Methods, Cornell U. (Nov. 1, 2017), https://arxiv.org/
abs/1705.07263; Evan Ackerman, Three Small Stickers in Intersection 
Can Cause Tesla Autopilot to Swerve into Wrong Lane, IEEE Spectrum 
(Apr. 1, 2019), https://spectrum.ieee.org/cars-that-think/transportation/
self-driving/three-small-stickers-on-road-can-steer-tesla-autopilot-into-
oncoming-lane.
150  Reinhold, supra note 32.
151  See Verkuil, supra note 3, at 140-50; Levin & Tadelis, supra note 4, at 508.
152  Kroll et al., supra note 48, at 701.
Government by Algorithm: Artificial Intelligence in Federal "
216,26961,1705.07263,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Adversarial Examples Are Not Easily Detected: Bypassing Ten Detection
  Methods",26961.txt,http://arxiv.org/abs/1705.07263,by_title,adversarialexamplesarenoteasilydetectedbypassingtendetectionmethods,opilotintooncominglane86nicholascarlinidavidwagneradversarialexamplesarenoteasilydetectedbypassingtendetectionmethodscornellu
217,26961,1706.09847,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Runaway Feedback Loops in Predictive Policing,26961.txt,http://arxiv.org/abs/1706.09847,by_arxiv_id,1706.09847,"tor/feature-importance-measures-for-tree-models-part-i-
47f187c1a2c3. The limitations of these and other efforts to render machine 
learning models more explainable is treated in Part III’s discussion of 
transparency and accountability challenges.
41 Interview with SEC Staff, Div. of Enforcement, Sec. & Exch. Comm’n (Feb. 
20, 2019) [hereinafter SEC Staff Interview III].
42 Danielle Ensign et al., Runaway Feedback Loops in Predictive Policing, 
Cornell U. (Dec. 22, 2017), https://arxiv.org/abs/1706.09847. For a more 
general survey of potential problems with predictive policing, see Andrew 
Guthrie Ferguson, Policing Predictive Policing, 94 Wash U.L. Rev. 1109 
(2017). 
43 Deven R. Desai & Joshua A. Kroll, Trust But Verify: A Guide to Algorithms 
and the Law, 31 Harv. J.L. & Tech. 21 (2017) (noting that systems require 
“ongoing monitoring and evaluation to ensure the model remains accurate 
given that the real world changes”).
44 Erik Hemberg et al., Tax Non-Compliance Detection Using Co-Evolu"
218,26961,1706.09847,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,Runaway Feedback Loops in Predictive Policing,26961.txt,http://arxiv.org/abs/1706.09847,by_title,runawayfeedbackloopsinpredictivepolicing,ereinaftersecstaffinterviewiii42danielleensignetalrunawayfeedbackloopsinpredictivepolicingcornelludec222017httpsarxivorgabs17
219,26961,1708.05137,oecd,GOVERNMENT BY ALGORITHM: ARTIFICIAL INTELLIGENCE IN FEDERAL ADMINISTRATIVE AGENCIES,"Pixel-Level Matching for Video Object Segmentation using Convolutional
  Neural Networks",26961.txt,http://arxiv.org/abs/1708.05137,by_title,pixellevelmatchingforvideoobjectsegmentationusingconvolutionalneuralnetworks,n6722ded201627seepangetalsupranote2528seeyoonkimconvolutionalneuralnetworksforsentenceclassificationproc2014confempiricalmeth
